16,ZHS,4.840110258579757
292,ZIE,0.1164277584522374
352,IOE,5.897699775308754
71,XPR,8.481992847912313
63,QES,1.2173659176601497
275,ORH,4.0501083150895205
287,EJT,8.229608063497
180,OLP,3.2406625921907275
61,XGQ,4.798499512064806
141,XYG,0.8066804277914029
359,JBK,7.762218676226407
246,RBF,10.09821645590727
269,RKH,9.953595621006373
419,YPC,10.449903177264707
406,OQJ,6.009222819646968
260,PPF,6.212336588462277
162,KRG,8.302939171563496
252,OZM,4.520494901521441
330,ZEW,5.632819164101812
60,KAO,10.445800700316283
136,VHX,3.68121074468955
285,HZS,8.066759128501431
168,HQZ,1.8203380180481599
269,LHF,2.680181367673754
179,JWB,10.601274239334431
243,BLQ,3.1841021243752907
176,YBB,9.025919579307129
277,WHQ,9.52721741508144
69,QLV,4.7285121653916296
80,GET,9.330009686497991
14,LXH,6.988104769780467
340,YIS,6.741045118786621
247,PBS,2.543653433892991
215,FQE,4.558990975895468
140,LJM,6.710562948411248
215,VNR,1.4967892532111136
50,NLJ,6.0077874177559005
387,YGO,6.418662112634047
66,MGH,10.338299746247646
230,QNC,2.782064895592154
72,XUY,7.647745451519947
286,AIF,0.5635855479218832
47,XVE,8.575556607000388
386,XNK,7.447744342306732
233,DBB,6.053272395605866
376,RIT,8.177650263322821
46,XXJ,5.474224134303305
352,JLU,5.982902425061546
221,GTP,10.319409687944106
99,IKS,0.04871803386433915
395,ZEO,10.072968957734115
236,KZO,5.816154013410891
4,FRO,6.478242692525115
293,NCS,4.610927907730996
382,DJT,9.48738132532964
126,PZK,4.901656107149398
63,NOD,6.443668961322167
6,KSF,1.4604937105721523
237,FFT,6.640323579907876
292,HON,10.522846283261773
363,PWC,6.4410776358092185
318,RYR,10.760000242513613
354,WMH,3.879274968287696
72,KIX,4.640549528568616
246,LCJ,3.310825262106225
266,MJK,3.5741369946039225
342,VFL,1.2538360290673451
35,EHS,10.724388466668161
263,VUB,9.460139453127741
165,QYR,3.526486785631785
117,LBW,6.221671188602205
260,DIS,6.837482921447217
379,HQL,7.5925633663612855
179,END,1.2324180860961673
55,CKF,6.015037722721384
171,NIP,5.7942351232146425
389,GWP,5.667312019165935
148,UYX,7.747307397084382
147,CJY,10.832667504419987
71,VQN,7.47954829916704
413,LJC,9.83288587877127
9,XAA,3.772248936164705
357,WRS,8.423127907010429
401,JPV,8.90513102697389
182,ISX,5.340044326144977
287,GVL,7.581087968833316
124,BAJ,1.4959165857934789
102,NXM,8.284596421378948
400,FRI,9.668724623852249
260,KLJ,6.5730450186511975
45,OWD,7.7354016245017325
330,XTM,5.333866920606957
95,XRG,4.301738945714592
91,PPA,0.01437630240775678
228,OSJ,3.432085526778872E-4
416,APG,7.14695345202099
189,DQX,7.745069738788912
96,XLC,2.9104463136627627
301,QWT,9.568093940360788
269,YFV,8.35947979143814
173,YXW,6.530333330677711
418,CQB,4.046266601463881
384,ZZS,7.027700499507362
404,YAL,1.8933781668948786
248,RPQ,3.0394624518460702
203,KWO,5.048989967854146
130,ZNA,1.63998498685851
125,GSF,6.375990431545765
411,THU,1.0649149616484417
157,GCP,6.860019573660775
193,UMK,2.6653117745123978
140,CDH,0.3453550339792677
325,GDF,4.060693637378678
320,CVG,2.2573310712866315
252,FGM,2.3111107549775527
70,JKS,4.590776166184457
72,JRS,2.0502153186294785
304,IZL,7.040280093253756
345,NMJ,0.5713361162684933
286,DPO,10.433816563683163
321,JTD,10.136553721610222
312,ENS,6.179601311252459
255,KYU,1.3189231276442974
117,IXO,4.429666021502319
388,FMW,10.50882491195608
365,UNC,9.644478353332719
67,CYM,9.56990620621365
213,NOK,8.862388531133817
272,EIR,9.75547529259549
255,LNC,6.746503336157481
50,KYD,10.864240723138035
7,GAZ,8.519858920429357
25,CTN,1.1809757458512378
304,SLP,6.687013590633216
5,UQA,1.2034809010661465
37,GFA,10.565251549658875
241,NSJ,1.6769148900578252
222,URQ,5.559732147022158
353,SXJ,7.949337731241302
91,IAK,9.871752751395288
155,JRO,7.521732383606192
338,VCE,1.3448121307513388
269,QPH,6.519754921645326
119,FSR,0.9557143186411848
179,XOF,3.2753155743860383
70,TGK,10.4333174977435
373,QMG,2.620511081337058
197,KQM,3.630783669407265
312,BKR,6.695437413936192
216,XUU,4.942853017786655
290,XAH,6.120470193440684
155,ZJV,1.7115885007814398
356,DGN,2.3324940459203156
125,YBD,9.525482145802634
279,NCV,7.5174728791475305
325,BKK,7.520364047840343
395,TGJ,2.157252241656486
167,ISW,4.528256664281678
123,TGQ,6.249474730680138
41,XZO,4.593465551286673
75,HLM,9.243299240977427
342,OCR,1.2446077217381761
103,LKR,5.881909680666205
370,QPG,2.847015244172161
314,UOD,0.16164154287645638
331,VJN,0.5915282283107679
376,VTG,3.4473679483773267
203,XPI,5.541980290767373
139,XBF,6.349380192928371
279,GMS,4.8629059275436335
332,ZCU,6.927551851940391
402,ZGG,7.688791875609727
226,DRK,8.287639439383328
216,PYI,8.24355107163054
165,TAD,5.050081654320655
19,JUK,0.05016490457312195
256,LZP,0.8659142645544458
243,CVU,1.5213821607949731
273,IDA,5.224100729984838
173,WUY,1.6380845067680516
208,ZKH,10.820746633933613
260,NEM,5.9069238907416075
196,BLX,0.5587369987424903
217,YGI,1.5569784062186593
409,SJQ,5.616132310649101
235,BHB,0.05969296270396418
60,KQL,4.497351506318685
8,HLU,7.219901133385946
22,SVQ,10.581298118295082
92,KAP,5.330233514561859
49,DUA,1.658120486902252
90,OUW,4.358110412203491
139,PFI,5.538490483832987
201,RMO,6.854485452336482
93,MGP,4.997860122100956
294,HGR,8.856717232712258
119,ECA,9.539147007720032
411,IPU,1.4838598290346163
328,VKC,7.411128101655172
255,GIJ,2.280152707384762
333,MSL,3.6813274553720032
139,REW,0.5998139984623689
182,PXL,10.34049676787091
223,NOL,9.000990420859372
117,YEJ,1.3045087852066524
354,CPR,3.6459050682410736
258,JVX,6.906513019296498
338,ZSL,1.114229006698653
413,XNH,1.1498558624454736
398,LSY,4.713230241045532
403,SIH,2.467227474488349
400,RHY,6.80643071710302
324,GAO,7.334808312930207
406,SUR,10.73683975256461
312,CAL,2.3872886703136653
385,ZFB,9.555180736078574
364,PEW,10.220326507785135
75,IBK,0.8011365505885493
261,FFW,1.1354722071836527
54,FWE,6.45912384868384
230,BDB,4.4473739761572055
10,JJW,5.711463496292605
249,VJN,5.6371251689842286
251,PPX,7.1424001398856145
286,VSS,4.58621305769903
389,DIH,1.3669984636457226
42,KKY,8.084377916926366
0,SRT,0.039598186307784555
166,UCM,0.9778238576722729
129,CER,2.566768457602113
255,FZW,7.152087503240193
77,VDH,0.4484046857493751
376,VAZ,10.451259616351132
201,JLT,8.696010854232902
343,OUX,1.7813540595018278
205,LHJ,4.536930039340032
253,FHB,4.673984128255173
122,LLE,6.274304882660778
402,SOM,8.37505375460572
93,FCY,6.511247434346502
142,NRM,5.934233595145696
21,JGI,7.599809363585088
67,MNE,8.401213380193138
339,JIS,4.385983064141887
128,III,2.165188567100631
257,SAM,1.6956384017862831
21,HXC,1.0201621494107753
144,CRA,3.256856935233078
371,VWX,3.0002302709500928
206,MKK,10.454822585597576
29,SCJ,2.4402599833800975
408,AFY,5.648870695641879
75,HZT,6.596799315762044
257,DOZ,2.28949451353275
405,PSD,0.2646292269506104
311,LYO,10.407398939523025
137,QRN,6.883370550484875
212,EHV,10.717857759747508
48,MDB,9.117671664728112
361,QZT,3.7117418631917785
101,OAL,1.769792124521024
369,ZIU,5.169184586161406
22,EVL,10.335280631675293
298,QZV,5.121756031176636
166,XCX,1.7157372691818003
400,UOS,0.85251473122406
245,ZUK,2.4665171320201065
189,WWZ,10.117977343627413
342,COY,9.875253488882278
198,RCG,9.818905779977667
182,HGG,1.7671411587676147
18,TMX,6.364216566171114
407,GKG,3.8273912959693996
408,TST,4.350020520282217
107,STK,9.7667541907842
33,YGK,0.9088956193264409
371,ESQ,6.663629738796713
314,MKC,7.527508810209986
19,IVA,4.361426297801099
88,PDT,4.747469103273682
397,PRE,6.932316132498671
13,CKW,8.278079342504784
348,OLP,10.72255025837769
363,SVO,3.5930579709181583
161,RWD,4.638574248966442
399,TAJ,5.348328986298928
202,NJZ,4.620279199275673
247,QJW,0.3459939615582439
170,HSV,9.165127934579997
88,LZG,4.541332143071635
82,MGR,3.5362730037641823
260,DAV,3.6152696235278285
82,YAT,0.6152338982676175
9,YUU,8.143671414885539
358,BYZ,10.185597849370701
95,OZW,6.725945547738199
393,SPV,6.68340054586411
76,IMH,9.787016962596295
25,RIK,7.781487969043152
386,HLH,2.946369872509707
359,QRG,3.732822831641661
121,TLS,6.022547523451555
119,ITJ,8.559294164890527
383,OIQ,3.18762307127263
119,TRD,6.300446651313939
341,HIN,2.639428705230069
229,IKG,7.727316297133942
49,CVJ,5.164902680386116
96,KDJ,10.761322275755601
394,BBS,6.230253054293069
384,WWF,1.1323305313496939
190,UHC,6.966616979676649
308,JOT,2.3633989855094657
145,PHV,5.696765282905349
330,UGF,7.516487044938221
213,TLB,1.1517651785479837
318,RHN,7.292153396349072
206,DDH,8.298384275998243
164,TDL,10.299877545082632
210,ZFO,10.889730780902848
345,TVO,8.84143606354428
215,MDU,3.473960755327976
308,KBV,9.349433354432763
379,XXY,10.268924991739528
374,NFD,10.152666456169928
284,KUD,0.01388461102035854
129,ZBE,4.189934630374836
147,WLG,7.7317679619598065
139,MWX,9.338994484559093
32,RVP,6.22509514415103
241,QTI,3.5767763860010415
136,LIC,3.6433014421472656
376,IBM,4.134289245553113
163,CWM,10.515715558043285
26,FKU,5.282760324886641
191,IZW,6.269281293899394
288,IQX,9.498814324580518
288,IQO,0.3289747385598597
214,XWZ,7.352536697558237
